대학명,단과대학,학과명,폐과,소재지,소재지(상세),주야구분,학과특성,표준분류계열(대),표준분류계열(중),표준분류계열(소),관심
제주대학교,자연과학대학,생물학과,,제주,제주시,주간,일반과정,자연과학계열,화학・생명과학・환경,생명과학,
제주대학교,자연과학대학,생활환경복지학부,,제주,제주시,주간,일반과정,자연과학계열,생활과학,N.C.E.,
제주대학교,자연과학대학,수학과,,제주,제주시,주간,일반과정,자연과학계열,수학・물리・천문・지구,수학,
제주대학교,자연과학대학,스포츠과학과,,제주,제주시,주간,일반과정,예체능계열,무용・체육,체육,
제주대학교,자연과학대학,식품영양학과,,제주,제주시,주간,일반과정,자연과학계열,생활과학,식품영양학,
제주대학교,자연과학대학,아동・생활복지전공,,제주,제주시,주간,일반과정,인문사회계열,사회과학,아동・가족학,
제주대학교,자연과학대학,주거・가족복지전공,,제주,제주시,주간,일반과정,자연과학계열,생활과학,N.C.E.,
제주대학교,자연과학대학,패션의류학과,,제주,제주시,주간,일반과정,자연과학계열,생활과학,의류・의상학,
제주대학교,자연과학대학,화학·코스메틱스학과,,제주,제주시,주간,일반과정,자연과학계열,화학・생명과학・환경,화학,
제주대학교,해양과학대학,수산생명의학과,,제주,제주시,주간,일반과정,자연과학계열,농림・수산,수산학,
제주대학교,해양과학대학,지구해양과학과,,제주,제주시,주간,일반과정,자연과학계열,수학・물리・천문・지구,지구・지질학,
제주대학교,해양과학대학,해양산업경찰학과,,제주,제주시,주간,일반과정,자연과학계열,수학・물리・천문・지구,해양학,
제주대학교,해양과학대학,해양생명과학과,,제주,제주시,주간,일반과정,자연과학계열,화학・생명과학・환경,생명과학,
제주대학교,해양과학대학,해양시스템공학과,,제주,제주시,주간,일반과정,공학계열,기계,조선・해양공학,
제주대학교,해양과학대학,해양의생명과학부,,제주,제주시,주간,일반과정,자연과학계열,농림・수산,수산학,
제주대학교,해양과학대학,환경공학과,,제주,제주시,주간,일반과정,공학계열,건설,환경공학,
충북대학교,간호대학,간호학과,,충북,청주시,주간,일반과정,자연과학계열,간호,간호학,
충북대학교,경영대학,경영정보학과,,충북,청주시,주간,일반과정,인문사회계열,경영・경제,경영정보학,
충북대학교,경영대학,경영학부,,충북,청주시,주간,일반과정,인문사회계열,경영・경제,경영학,
충북대학교,경영대학,국제경영학과,,충북,청주시,주간,일반과정,인문사회계열,경영・경제,경영학,
충북대학교,경영대학,경영학자율전공학부,,충북,청주시,주간,일반과정,인문사회계열,N.C.E,N.C.E.,
충북대학교,공과대학,건축공학과,,충북,청주시,주간,일반과정,공학계열,건설,건축공학,
충북대학교,공과대학,건축학과,,충북,청주시,주간,일반과정,공학계열,건설,건축학,
충북대학교,공과대학,공업화학과,,충북,청주시,주간,일반과정,공학계열,화공・고분자・에너지,화학공학,
충북대학교,공과대학,기계공학부,,충북,청주시,주간,일반과정,공학계열,기계,기계공학,
충북대학교,공과대학,도시공학과,,충북,청주시,주간,일반과정,공학계열,건설,도시공학,
충북대학교,공과대학,신소재공학과,,충북,청주시,주간,일반과정,공학계열,재료,신소재공학,
충북대학교,공과대학,안전공학과,,충북,청주시,주간,일반과정,공학계열,산업・안전,안전공학,
충북대학교,공과대학,토목공학부,,충북,청주시,주간,일반과정,공학계열,건설,토목공학,
충북대학교,공과대학,화학공학과,,충북,청주시,주간,일반과정,공학계열,화공・고분자・에너지,화학공학,
충북대학교,공과대학,환경공학과,,충북,청주시,주간,일반과정,공학계열,건설,환경공학,
충북대학교,공과대학,공학자율전공학부,,충북,청주시,주간,일반과정,공학계열,N.C.E,N.C.E.,
충북대학교,농업생명환경대학,농업생명환경자율전공학부,,충북,청주시,주간,일반과정,인문사회계열,N.C.E,N.C.E.,
충북대학교,농업생명환경대학,농업경제학과,,충북,청주시,주간,일반과정,인문사회계열,경영・경제,경제학,
충북대학교,농업생명환경대학,목재・종이과학과,,충북,청주시,주간,일반과정,자연과학계열,농림・수산,산림학,
충북대학교,농업생명환경대학,바이오시스템공학과,,충북,청주시,주간,일반과정,자연과학계열,농림・수산,농림수산바이오시스템공학,
충북대학교,농업생명환경대학,산림학과,,충북,청주시,주간,일반과정,자연과학계열,농림・수산,산림학,
충북대학교,농업생명환경대학,식물의학과,,충북,청주시,주간,일반과정,자연과학계열,농림・수산,농림수산환경생태학,
충북대학교,농업생명환경대학,식물자원학과,,충북,청주시,주간,일반과정,자연과학계열,농림・수산,작물・원예학,
충북대학교,농업생명환경대학,식품생명공학과,,충북,청주시,주간,일반과정,자연과학계열,농림・수산,식품공학,
충북대학교,농업생명환경대학,원예과학과,,충북,청주시,주간,일반과정,자연과학계열,농림・수산,작물・원예학,
충북대학교,농업생명환경대학,지역건설공학과,,충북,청주시,주간,일반과정,공학계열,건설,토목공학,
충북대학교,농업생명환경대학,지역건설공학과 농촌관광개발전공,,충북,청주시,야간,일반과정,자연과학계열,농림・수산,N.C.E.,
충북대학교,농업생명환경대학,축산학과,,충북,청주시,주간,일반과정,자연과학계열,농림・수산,축산학,
충북대학교,농업생명환경대학,특용식물학과,,충북,청주시,주간,일반과정,자연과학계열,농림・수산,작물・원예학,
충북대학교,농업생명환경대학,환경생명화학과,,충북,청주시,주간,일반과정,자연과학계열,농림・수산,농림수산환경생태학,
충북대학교,단과대구분없음,동양화전공,,충북,청주시,주간,일반과정,예체능계열,미술,순수미술,
충북대학교,단과대구분없음,디자인학과,,충북,청주시,주간,일반과정,예체능계열,미술,디자인,
충북대학교,단과대구분없음,서양화전공,,충북,청주시,주간,일반과정,예체능계열,미술,순수미술,
충북대학교,단과대구분없음,조소전공,,충북,청주시,주간,일반과정,예체능계열,미술,순수미술,
충북대학교,단과대구분없음,조형예술학과,,충북,청주시,주간,일반과정,예체능계열,미술,순수미술,
충북대학교,사범대학,교육학과,,충북,청주시,주간,일반과정,인문사회계열,교육,교육학,
충북대학교,사범대학,국어교육과,,충북,청주시,주간,일반과정,인문사회계열,교육,언어교육,
충북대학교,사범대학,물리교육과,,충북,청주시,주간,일반과정,자연과학계열,교육,자연과학교육,
충북대학교,사범대학,사회교육과,,충북,청주시,주간,일반과정,인문사회계열,교육,사회과교육,
충북대학교,사범대학,생물교육과,,충북,청주시,주간,일반과정,자연과학계열,교육,자연과학교육,
충북대학교,사범대학,수학교육과,,충북,청주시,주간,일반과정,자연과학계열,교육,자연과학교육,
충북대학교,사범대학,역사교육과,,충북,청주시,주간,일반과정,인문사회계열,교육,사회과교육,
충북대학교,사범대학,영어교육과,,충북,청주시,주간,일반과정,인문사회계열,교육,언어교육,
충북대학교,사범대학,윤리교육과,,충북,청주시,주간,일반과정,인문사회계열,교육,사회과교육,
충북대학교,사범대학,지구과학교육과,,충북,청주시,주간,일반과정,자연과학계열,교육,자연과학교육,
충북대학교,사범대학,지리교육과,,충북,청주시,주간,일반과정,인문사회계열,교육,사회과교육,
충북대학교,사범대학,체육교육과,,충북,청주시,주간,일반과정,예체능계열,교육,예술・체육교육,
충북대학교,사범대학,화학교육과,,충북,청주시,주간,일반과정,자연과학계열,교육,자연과학교육,
충북대학교,사회과학대학,사회과학자율전공학부,,충북,청주시,주간,일반과정,인문사회계열,N.C.E,N.C.E.,
충북대학교,사회과학대학,경제학과,,충북,청주시,주간,일반과정,인문사회계열,경영・경제,경제학,
충북대학교,사회과학대학,사회학과,,충북,청주시,주간,일반과정,인문사회계열,사회과학,사회학,
충북대학교,사회과학대학,심리학과,,충북,청주시,주간,일반과정,인문사회계열,사회과학,심리학,
충북대학교,사회과학대학,정치외교학과,,충북,청주시,주간,일반과정,인문사회계열,사회과학,정치외교학,
충북대학교,사회과학대학,행정학과,,충북,청주시,주간,일반과정,인문사회계열,사회과학,행정학,
충북대학교,생활과학대학,생활과학자율전공학부,,충북,청주시,주간,일반과정,인문사회계열,N.C.E,N.C.E.,
충북대학교,생활과학대학,소비자학과,,충북,청주시,주간,일반과정,인문사회계열,사회과학,소비자・가정자원,
충북대학교,생활과학대학,식품영양학과,,충북,청주시,주간,일반과정,자연과학계열,생활과학,식품영양학,
충북대학교,생활과학대학,아동복지학과,,충북,청주시,주간,일반과정,인문사회계열,사회과학,사회복지학,
충북대학교,생활과학대학,의류학과,,충북,청주시,주간,일반과정,자연과학계열,생활과학,의류・의상학,
충북대학교,생활과학대학,주거환경학과,,충북,청주시,주간,일반과정,자연과학계열,생활과학,주거학,
충북대학교,수의과대학,수의예과,,충북,청주시,주간,일반과정,자연과학계열,의료예과,수의예과,
충북대학교,수의과대학,수의학과,,충북,청주시,주간,일반과정,의학계열,의료,수의학,
충북대학교,약학대학,산업제약학과,,충북,청주시,주간,계약학과,자연과학계열,약학,약학,
충북대학교,약학대학,약학과,,충북,청주시,주간,일반과정,자연과학계열,약학,약학,
충북대학교,약학대학,약학과(2+4학제),,충북,청주시,주간,일반과정,자연과학계열,약학,약학,
충북대학교,약학대학,제약학과,,충북,청주시,주간,일반과정,자연과학계열,약학,약학,
충북대학교,약학대학,제약학과(2+4학제),,충북,청주시,주간,일반과정,자연과학계열,약학,약학,
충북대학교,의과대학,의예과,,충북,청주시,주간,일반과정,자연과학계열,의료예과,의예과,
충북대학교,의과대학,의학과,,충북,청주시,주간,일반과정,의학계열,의료,의학,
충북대학교,인문대학,인문학자율전공학부,,충북,청주시,주간,일반과정,인문사회계열,N.C.E,N.C.E.,
충북대학교,인문대학,고고미술사학과,,충북,청주시,주간,일반과정,인문사회계열,인문학,문화・민속・미술사학,
충북대학교,인문대학,국어국문학과,,충북,청주시,주간,일반과정,인문사회계열,언어・문학,국어・국문학,
충북대학교,인문대학,독일언어문화학과,,충북,청주시,주간,일반과정,인문사회계열,언어・문학,독일어・문학,
충북대학교,인문대학,러시아언어문화학과,,충북,청주시,주간,일반과정,인문사회계열,언어・문학,러시아어・문학,
충북대학교,인문대학,사학과,,충북,청주시,주간,일반과정,인문사회계열,인문학,역사・고고학,
충북대학교,인문대학,영어영문학과,,충북,청주시,주간,일반과정,인문사회계열,언어・문학,영어・영문학,
충북대학교,인문대학,중어중문학과,,충북,청주시,주간,일반과정,인문사회계열,언어・문학,중국어・문학,
충북대학교,인문대학,철학과,,충북,청주시,주간,일반과정,인문사회계열,인문학,철학・윤리학,
충북대학교,인문대학,프랑스언어문화학과,,충북,청주시,주간,일반과정,인문사회계열,언어・문학,프랑스어・문학,
충북대학교,자연과학대학,자연과학자율전공학부,,충북,청주시,주간,일반과정,자연과학계열,N.C.E,N.C.E.,
충북대학교,자연과학대학,물리학과,,충북,청주시,주간,일반과정,자연과학계열,수학・물리・천문・지구,물리학,
충북대학교,자연과학대학,미생물학과,,충북,청주시,주간,일반과정,자연과학계열,화학・생명과학・환경,생명과학,
충북대학교,자연과학대학,생물학과,,충북,청주시,주간,일반과정,자연과학계열,화학・생명과학・환경,생명과학,
충북대학교,자연과학대학,생화학과,,충북,청주시,주간,일반과정,자연과학계열,화학・생명과학・환경,생명과학,
충북대학교,자연과학대학,수학과,,충북,청주시,주간,일반과정,자연과학계열,수학・물리・천문・지구,수학,
충북대학교,자연과학대학,정보통계학과,,충북,청주시,주간,일반과정,자연과학계열,수학・물리・천문・지구,통계학,
충북대학교,자연과학대학,지구환경과학과,,충북,청주시,주간,일반과정,자연과학계열,화학・생명과학・환경,환경학,
충북대학교,자연과학대학,천문우주학과,,충북,청주시,주간,일반과정,자연과학계열,수학・물리・천문・지구,천문・대기과학,
충북대학교,자연과학대학,화학과,,충북,청주시,주간,일반과정,자연과학계열,화학・생명과학・환경,화학,
충북대학교,전자정보대학,미래자동차공학과,,충북,청주시,주간,일반과정,공학계열,전기・전자・컴퓨터,제어계측공학,
충북대학교,전자정보대학,반도체공학부,,충북,청주시,주간,일반과정,공학계열,전기・전자・컴퓨터,전자공학,
충북대학교,전자정보대학,소프트웨어학부,,충북,청주시,주간,일반과정,공학계열,전기・전자・컴퓨터,응용소프트웨어공학,
충북대학교,전자정보대학,소프트웨어학부 소프트웨어전공,,충북,청주시,주간,일반과정,공학계열,전기・전자・컴퓨터,응용소프트웨어공학,
충북대학교,전자정보대학,소프트웨어학부 인공지능전공,,충북,청주시,주간,일반과정,공학계열,전기・전자・컴퓨터,인공지능공학,
충북대학교,전자정보대학,전기공학부,,충북,청주시,주간,일반과정,공학계열,전기・전자・컴퓨터,전기공학,
충북대학교,전자정보대학,전자공학과,,충북,청주시,주간,일반과정,공학계열,전기・전자・컴퓨터,전자공학,
충북대학교,전자정보대학,정보통신공학부,,충북,청주시,주간,일반과정,공학계열,전기・전자・컴퓨터,정보・통신공학,
충북대학교,전자정보대학,지능로봇공학과,,충북,청주시,주간,일반과정,공학계열,전기・전자・컴퓨터,제어계측공학,
충북대학교,전자정보대학,컴퓨터공학과,,충북,청주시,야간,일반과정,공학계열,전기・전자・컴퓨터,전산학・컴퓨터공학,
충북대학교,전자정보대학,컴퓨터공학과,,충북,청주시,주간,일반과정,공학계열,전기・전자・컴퓨터,전산학・컴퓨터공학,
충북대학교,전자정보대학,전자정보자율전공학부,,충북,청주시,주간,일반과정,공학계열,N.C.E,N.C.E.,
포항공과대학교,공과대학,IT융합공학과,,경북,포항시,주간,일반과정,공학계열,전기・전자・컴퓨터,N.C.E.,
포항공과대학교,공과대학,기계공학과,,경북,포항시,주간,일반과정,공학계열,기계,기계공학,
포항공과대학교,공과대학,단일계열,,경북,포항시,주간,일반과정,공학계열,교육,교양공학,
포항공과대학교,공과대학,물리학과,,경북,포항시,주간,일반과정,자연과학계열,수학・물리・천문・지구,물리학,
포항공과대학교,공과대학,반도체공학과,,경북,포항시,주간,계약학과,공학계열,재료,반도체공학,
포항공과대학교,공과대학,산업경영공학과,,경북,포항시,주간,일반과정,공학계열,산업・안전,산업공학,
포항공과대학교,공과대학,생명과학과,,경북,포항시,주간,일반과정,자연과학계열,화학・생명과학・환경,생명과학,
포항공과대학교,공과대학,수학과,,경북,포항시,주간,일반과정,자연과학계열,수학・물리・천문・지구,수학,
포항공과대학교,공과대학,신소재공학과,,경북,포항시,주간,일반과정,공학계열,재료,신소재공학,
포항공과대학교,공과대학,인문사회학부,,경북,포항시,주간,일반과정,인문사회계열,인문학,교양인문학,
포항공과대학교,공과대학,전자전기공학과,,경북,포항시,주간,일반과정,공학계열,전기・전자・컴퓨터,전자공학,
포항공과대학교,공과대학,컴퓨터공학과,,경북,포항시,주간,일반과정,공학계열,전기・전자・컴퓨터,전산학・컴퓨터공학,
포항공과대학교,공과대학,화학공학과,,경북,포항시,주간,일반과정,공학계열,화공・고분자・에너지,화학공학,
포항공과대학교,공과대학,화학과,,경북,포항시,주간,일반과정,자연과학계열,화학・생명과학・환경,화학,
한국외국어대학교,AI융합대학,AI데이터융합전공,,경기,용인시,주간,일반과정,공학계열,전기・전자・컴퓨터,인공지능공학,
한국외국어대학교,AI융합대학,AI데이터융합학부,,경기,용인시,주간,일반과정,공학계열,전기・전자・컴퓨터,인공지능공학,
한국외국어대학교,AI융합대학,Finance & AI융합전공,,경기,용인시,주간,일반과정,인문사회계열,경영・경제,금융・보험학,
한국외국어대학교,AI융합대학,Finance & AI융합학부,,경기,용인시,주간,일반과정,인문사회계열,경영・경제,금융・보험학,
한국외국어대학교,AI융합대학,Language & AI융합전공,,서울,동대문구,주간,일반과정,공학계열,전기・전자・컴퓨터,인공지능공학,
한국외국어대학교,AI융합대학,Language & AI융합학부,,서울,동대문구,주간,일반과정,공학계열,전기・전자・컴퓨터,인공지능공학,
한국외국어대학교,AI융합대학,Social Science & AI융합전공,,서울,동대문구,주간,일반과정,자연과학계열,수학・물리・천문・지구,통계학,
한국외국어대학교,AI융합대학,Social Science & AI융합학부,,서울,동대문구,주간,일반과정,자연과학계열,수학・물리・천문・지구,통계학,
한국외국어대학교,AI융합대학,AI융합대학[통합모집],,경기,용인시,주간,일반과정,광역계열,N.C.E,N.C.E.,
한국외국어대학교,Culture & Technology융합대학,글로벌스포츠산업전공,,경기,용인시,주간,일반과정,인문사회계열,경영・경제,경영학,
한국외국어대학교,Culture & Technology융합대학,글로벌스포츠산업학부,,경기,용인시,주간,일반과정,인문사회계열,경영・경제,경영학,
한국외국어대학교,Culture & Technology융합대학,디지털콘텐츠학부,,경기,용인시,주간,일반과정,인문사회계열,N.C.E,N.C.E.,
한국외국어대학교,Culture & Technology융합대학,투어리즘 & 웰니스학부,,경기,용인시,주간,일반과정,인문사회계열,경영・경제,관광학,
한국외국어대학교,Culture & Technology융합대학,Culture & Technology융합대학[통합모집],,경기,용인시,주간,일반과정,인문사회계열,사회과학,N.C.E.,
한국외국어대학교,Culture & Technology융합대학,글로벌e스포츠매니지먼트전공,,경기,용인시,주간,일반과정,인문사회계열,사회과학,언론・방송・매체학,
한국외국어대학교,경상대학,Global Business & Technology전공,,경기,용인시,주간,일반과정,인문사회계열,경영・경제,N.C.E.,
한국외국어대학교,경상대학,Global Business & Technology학부,,경기,용인시,주간,일반과정,인문사회계열,경영・경제,N.C.E.,
한국외국어대학교,경상대학,국제금융학과,,경기,용인시,주간,일반과정,인문사회계열,경영・경제,경영학,
한국외국어대학교,경상대학,경상대학[통합모집],,경기,용인시,주간,일반과정,인문사회계열,경영・경제,N.C.E.,
한국외국어대학교,경영대학,경영학부,,서울,동대문구,주간,일반과정,인문사회계열,경영・경제,경영학,
한국외국어대학교,경영대학,경영학전공,,서울,동대문구,주간,일반과정,인문사회계열,경영・경제,경영학,
한국외국어대학교,공과대학,반도체전자공학부(반도체공학전공),,경기,용인시,주간,일반과정,공학계열,전기・전자・컴퓨터,전자공학,
한국외국어대학교,공과대학,반도체전자공학부(전자공학전공),,경기,용인시,주간,일반과정,공학계열,전기・전자・컴퓨터,전자공학,
한국외국어대학교,공과대학,산업경영공학과,,경기,용인시,주간,일반과정,공학계열,산업・안전,산업공학,
한국외국어대학교,공과대학,정보통신공학과,,경기,용인시,주간,일반과정,공학계열,전기・전자・컴퓨터,정보・통신공학,
한국외국어대학교,공과대학,컴퓨터공학부,,경기,용인시,주간,일반과정,공학계열,전기・전자・컴퓨터,N.C.E.,
한국외국어대학교,공과대학,컴퓨터공학전공,,경기,용인시,주간,일반과정,공학계열,전기・전자・컴퓨터,N.C.E.,
한국외국어대학교,국가전략언어대학,그리스・불가리아학과,,경기,용인시,주간,일반과정,인문사회계열,언어・문학,기타유럽어・문학,
한국외국어대학교,국가전략언어대학,남아프리카어전공,,경기,용인시,주간,일반과정,인문사회계열,언어・문학,N.C.E.,
한국외국어대학교,국가전략언어대학,동아프리카어전공,,경기,용인시,주간,일반과정,인문사회계열,언어・문학,N.C.E.,
한국외국어대학교,국가전략언어대학,루마니아학과,,경기,용인시,주간,일반과정,인문사회계열,언어・문학,기타유럽어・문학,
한국외국어대학교,국가전략언어대학,서아프리카어전공,,경기,용인시,주간,일반과정,인문사회계열,언어・문학,N.C.E.,
한국외국어대학교,국가전략언어대학,세르비아・크로아티아학과,,경기,용인시,주간,일반과정,인문사회계열,언어・문학,기타유럽어・문학,
한국외국어대학교,국가전략언어대학,아프리카학부,,경기,용인시,주간,일반과정,인문사회계열,인문학,국제지역학,
한국외국어대학교,국가전략언어대학,우크라이나학과,,경기,용인시,주간,일반과정,인문사회계열,언어・문학,기타유럽어・문학,
한국외국어대학교,국가전략언어대학,중앙아시아학과,,경기,용인시,주간,일반과정,인문사회계열,인문학,국제지역학,
한국외국어대학교,국가전략언어대학,체코・슬로바키아학과,,경기,용인시,주간,일반과정,인문사회계열,언어・문학,기타유럽어・문학,
한국외국어대학교,국가전략언어대학,폴란드학과,,경기,용인시,주간,일반과정,인문사회계열,언어・문학,기타유럽어・문학,
한국외국어대학교,국가전략언어대학,한국학과,,경기,용인시,주간,일반과정,인문사회계열,인문학,국제지역학,
한국외국어대학교,국가전략언어대학,헝가리학과,,경기,용인시,주간,일반과정,인문사회계열,언어・문학,기타유럽어・문학,
한국외국어대학교,국가전략언어대학,국가전략언어계열,,경기,용인시,주간,일반과정,인문사회계열,언어・문학,N.C.E.,
한국외국어대학교,미네르바대학,미네르바대학(글로벌),,경기,용인시,주간,일반과정,인문사회계열,N.C.E,N.C.E.,
한국외국어대학교,미네르바대학,미네르바대학(서울),,서울,동대문구,주간,일반과정,인문사회계열,N.C.E,N.C.E.,
한국외국어대학교,미네르바대학,자유전공학부(글로벌),,경기,용인시,주간,일반과정,광역계열,N.C.E,N.C.E.,
한국외국어대학교,미네르바대학,자유전공학부(서울),,서울,동대문구,주간,일반과정,광역계열,N.C.E,N.C.E.,
한국외국어대학교,사범대학,외국어교육학부(독일어교육전공),,서울,동대문구,주간,일반과정,인문사회계열,교육,언어교육,
한국외국어대학교,사범대학,외국어교육학부(중국어교육전공),,서울,동대문구,주간,일반과정,인문사회계열,교육,언어교육,
한국외국어대학교,사범대학,외국어교육학부(프랑스어교육전공),,서울,동대문구,주간,일반과정,인문사회계열,교육,언어교육,
한국외국어대학교,사범대학,사범대학,,서울,동대문구,주간,일반과정,인문사회계열,교육,교육학,
한국외국어대학교,사범대학,영어교육과,,서울,동대문구,주간,일반과정,인문사회계열,교육,언어교육,
한국외국어대학교,사범대학,한국어교육과,,서울,동대문구,주간,일반과정,인문사회계열,교육,언어교육,
한국외국어대학교,사회과학대학,광고.PR.브랜딩전공,,서울,동대문구,주간,일반과정,인문사회계열,경영・경제,광고・홍보학,
한국외국어대학교,사회과학대학,미디어커뮤니케이션학부,,서울,동대문구,주간,일반과정,인문사회계열,사회과학,언론・방송・매체학,
한국외국어대학교,사회과학대학,방송.영상.뉴미디어전공,,서울,동대문구,주간,일반과정,인문사회계열,사회과학,언론・방송・매체학,
한국외국어대학교,사회과학대학,언론ㆍ정보전공,,서울,동대문구,주간,일반과정,인문사회계열,사회과학,언론・방송・매체학,
한국외국어대학교,사회과학대학,정치외교학과,,서울,동대문구,주간,일반과정,인문사회계열,사회과학,정치외교학,
한국외국어대학교,사회과학대학,행정학과,,서울,동대문구,주간,일반과정,인문사회계열,사회과학,행정학,
한국외국어대학교,사회과학대학,사회과학대학[통합모집],,서울,동대문구,주간,일반과정,인문사회계열,사회과학,N.C.E.,
한국외국어대학교,상경대학,경제학부,,서울,동대문구,주간,일반과정,인문사회계열,경영・경제,경제학,
한국외국어대학교,상경대학,경제학전공,,서울,동대문구,주간,일반과정,인문사회계열,경영・경제,경제학,
한국외국어대학교,상경대학,국제통상학과,,서울,동대문구,주간,일반과정,인문사회계열,경영・경제,무역・유통학,
한국외국어대학교,상경대학,상경대학[통합모집],,서울,동대문구,주간,일반과정,인문사회계열,경영・경제,N.C.E.,
한국외국어대학교,서양어대학,FATI전공,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,프랑스어・문학,
한국외국어대학교,서양어대학,네덜란드어과,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,기타유럽어・문학,
한국외국어대학교,서양어대학,노어과,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,러시아어・문학,
한국외국어대학교,서양어대학,독일어과,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,독일어・문학,
한국외국어대학교,서양어대학,스칸디나비아어과,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,기타유럽어・문학,
한국외국어대학교,서양어대학,스페인어과,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,스페인어・문학,
한국외국어대학교,서양어대학,이탈리아어과,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,기타유럽어・문학,
한국외국어대학교,서양어대학,포르투갈어과,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,기타유럽어・문학,
한국외국어대학교,서양어대학,프랑스·EU전공,,서울,동대문구,주간,일반과정,인문사회계열,인문학,국제지역학,
한국외국어대학교,서양어대학,프랑스어학부,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,프랑스어・문학,
한국외국어대학교,서양어대학,프랑스응용어문학전공,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,프랑스어・문학,
한국외국어대학교,서양어대학,특수외국어(유럽지역)계열,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,N.C.E.,
한국외국어대학교,서양어대학,핵심외국어계열,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,N.C.E.,
한국외국어대학교,아시아언어문화대학,태국학과,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,기타아시아어・문학,
한국외국어대학교,아시아언어문화대학,튀르키예・아제르바이잔학과,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,기타아시아어・문학,
한국외국어대학교,아시아언어문화대학,말레이인도네시아어과,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,기타아시아어・문학,
한국외국어대학교,아시아언어문화대학,몽골어과,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,기타아시아어・문학,
한국외국어대학교,아시아언어문화대학,베트남어과,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,기타아시아어・문학,
한국외국어대학교,아시아언어문화대학,아랍어과,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,기타아시아어・문학,
한국외국어대학교,아시아언어문화대학,인도어과,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,기타아시아어・문학,
한국외국어대학교,아시아언어문화대학,페르시아어・이란학과,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,기타아시아어・문학,
한국외국어대학교,아시아언어문화대학,특수외국어(인도・아세안지역)계열,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,N.C.E.,
한국외국어대학교,아시아언어문화대학,특수외국어(중동지역)계열,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,N.C.E.,
한국외국어대학교,영어대학,ELLT학과,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,영어・영문학,
한국외국어대학교,영어대학,영미문학.문화학과,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,영어・영문학,
한국외국어대학교,영어대학,영어통번역학과,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,영어・영문학,
한국외국어대학교,영어대학,영어대학[통합모집],,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,N.C.E.,
한국외국어대학교,융합인재대학,융합인재학부,,경기,용인시,주간,일반과정,인문사회계열,N.C.E,N.C.E.,
한국외국어대학교,인문대학,사학과,,경기,용인시,주간,일반과정,인문사회계열,인문학,역사・고고학,
한국외국어대학교,인문대학,언어인지과학과,,경기,용인시,주간,일반과정,인문사회계열,언어・문학,언어학,
한국외국어대학교,인문대학,철학과,,경기,용인시,주간,일반과정,인문사회계열,인문학,철학・윤리학,
한국외국어대학교,인문대학,인문대학[통합모집],,경기,용인시,주간,일반과정,인문사회계열,인문학,N.C.E.,
한국외국어대학교,일본학대학,융합일본지역전공,,서울,동대문구,주간,일반과정,인문사회계열,인문학,국제지역학,
한국외국어대학교,일본학대학,융합일본지역학부,,서울,동대문구,주간,일반과정,인문사회계열,인문학,국제지역학,
한국외국어대학교,일본학대학,일본언어문화전공,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,일본어・문학,
한국외국어대학교,일본학대학,일본언어문화학부,,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,일본어・문학,
한국외국어대학교,일본학대학,일본학대학[통합모집],,서울,동대문구,주간,일반과정,인문사회계열,언어・문학,N.C.E.,
한국외국어대학교,자연과학대학,생명공학과,,경기,용인시,주간,일반과정,자연과학계열,화학・생명과학・환경,생명과학,
한국외국어대학교,자연과학대학,수학과,,경기,용인시,주간,일반과정,자연과학계열,수학・물리・천문・지구,수학,
한국외국어대학교,자연과학대학,전자물리학과,,경기,용인시,주간,일반과정,자연과학계열,수학・물리・천문・지구,물리학,
한국외국어대학교,자연과학대학,통계학과,,경기,용인시,주간,일반과정,자연과학계열,수학・물리・천문・지구,통계학,
한국외국어대학교,자연과학대학,화학과,,경기,용인시,주간,일반과정,자연과학계열,화학・생명과학・환경,화학,
